id,userName,userImage,date,score,scoreText,url,title,text,Source,application,is_positive
46,Helmi Todi,https://lh3.googleusercontent.com/a-/AOh14Gilw-jGJL0NwIa92vxWBGxdZ3KynAvu9zUSBG7WIdI,11/11/2018 0:44,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOG4dajdC9GrLIQWsLCtX_oWlxdqyJdevzhSCP9kjmRYSNdQxte0G_o7G8_NIZI-RgT4R4TzaKKPUVYlMMc,,kecewa!!!! percuma aja bni develop aplikasi ini!!! sama sekali ngk kasih solusi dari masalah yg kita ajukan!!!! sepertinya bni salah pilih developer neh u/ aplikasi ini!!! mending ngk usah diinstal aplikasi ini...ngk ada manfaatnya!!!,Google Play,BNI Call,0
47,adick metafiend,https://lh3.googleusercontent.com/a-/AOh14Gjc7nT6qESYyxClXvUuBkiRlWxKg1HF_3O95FkAqQ,11/4/2018 14:12,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOH10JxceGon9x7Upw-r2mpiTWzI9asfkMVYciJf71YLQT9CvNh-zk51aCgIZKwHQ8TejcAZa7M9iqfqZKQ,,Kurang improvisasi. Terlalu kaku. Base suara ternyata mirip dgn Google voice.,Google Play,BNI Call,0
48,Avindra Hilmi Afif,https://lh3.googleusercontent.com/-dDsdYjvWyWo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmKFk167Ql1uBq4oZEBxKWueNpR_w/photo.jpg,9/12/2018 9:39,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOHMhXsQ7QnZ1hMC1AnsFlHjecpUeaNnrc78z7mSq0h28xD_26NsQ24PIqzjDCCtDmUFBGsk-mPpmBU4Y3g,,Ga jelas ga membantu,Google Play,BNI Call,0
49,Faiz Mauli,https://lh3.googleusercontent.com/a-/AOh14Gj35d5ygqLoOh10r050vA-jtQ7zw5-95VZUO_Ue2A,9/12/2018 1:07,2,2,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOGUps2pRwdSxO1PUyrAgNHgaSda8qJul2WjaL9e-LiMIMrPEm4mkud1A8enqq4AmBTy2Wzdo9tfCAJ19kg,,"App ini hanya menjawab info2 dasar melalui mesin otomatis, tetapi saat bertanya masalah yg di hadapi tdk bs langsung tersambung pada CS Jadi harus tetep tlp, sama aja dong.. Mending langsung tlp aja",Google Play,BNI Call,0
50,Agung Maharga,https://lh3.googleusercontent.com/-oJbmtFLf_sA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7wBy-LHaE45kuCvqLTsm1XMwx9g/photo.jpg,9/10/2018 16:43,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOHElKmnRZD43VQmoEVBNkhP1WKLanPOfrm1WvWrNNFuXRfsuW97oe7KA3AClcTKydkqXjw77az8LOtANF8,,"Aplikasi payah,udh download,daftar tapi tidak bisa dipakai,setiap kali masuk langsung crash,btw saya udh Oreo",Google Play,BNI Call,0
51,Canvasser XL,https://lh3.googleusercontent.com/-BWjvL2uVqW0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclrrMtflijJA7AJGQRzIU4_TpK9uQ/photo.jpg,9/7/2018 12:39,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOEpNh2FOKwBbIL5th_xsgQINQZkBnep-fKba4SkW8K4RUTFPAmFYA50Fc52ZPfFXeTjIBEuRJjsBhWB0Lo,,Ini aplikasi paling crash di area play store..bikin penuh memori HP aja. Gx jadi download.,Google Play,BNI Call,0
52,Ibnu Muzaki,https://lh3.googleusercontent.com/a-/AOh14GiUmR6y1SkqiOkAlmGjN4_ytRTOI9Wlqyk-FRyD,9/7/2018 0:36,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOE-P7gQJWSp6qkYRp3GnUlvd9yCZnL_h3otZYBgW4zT0h7NdBjMhZvOj3UNtbxrZNSn8d1cFCRG7fB7Xbw,,"Apps gak guna,sampah..",Google Play,BNI Call,0
53,Sam Ali,https://lh3.googleusercontent.com/-SKdVtoxiTmU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucluKjT-aOCcSlJWZo6FKMEMWEGgGQ/photo.jpg,8/21/2018 7:33,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOHmCpDLF82tBOL0Guz6_yD-sLjmxWFy9m3tI6DMVX1xkoXEoUh_R1l0ZWIIuQ1dX14HL7gfPeRd0HxHEMw,,"Aplikasi help saja, Tidak terhubung dgn BNI payah!!! Jadi kegunaan aplikasi 
tidak dapat memecahkan masalah nasabah, contoh!! Saya bertanya cara untuk 
menaikkan limit kartu kredit saya, dijawab nya ""cara dan syarat daftar 
kartu kredit"".... Yang komentar bagus dibawah hanya pegawai dari BNI saja, 
itu pun sebab tekanan dari bos masing-masing... Payah!!",Google Play,BNI Call,0
54,Netty Indira,https://lh3.googleusercontent.com/a-/AOh14GjDeXmH39h2hiaT2QFFoP6Jfbp8BuBtdwwOob84Ug,8/19/2018 16:34,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOGqNeFDPFrK9tqkuofhx8rUagSpmHZvx7I_VawDmmkXuNXamgj9kAUMw_DmsMonOg2uxETeVLHN98kHseY,,"Ini gimana sih aplikasi nya?? Saya sampe reset password berkali kali. Ada 
kalo 5/6 kali reset password.",Google Play,BNI Call,0
55,Deady Gunawan,https://lh3.googleusercontent.com/a-/AOh14GgoiT-oVviSN00p__5xAV2QS_qARdOsOsyaTa4j,8/14/2018 5:34,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOGUOBQt7V78CfdAObeQ4kUwk-kTkNjJMkEseZycu9LIoobwPbCz7XdO1tgKl8jZOngo3CYFrMayuPtLlqg,,"Habis kasih nama asisten langsung close app, payah",Google Play,BNI Call,0
56,Antonia Suwandi,https://lh3.googleusercontent.com/a-/AOh14GgLIKPegNZhqdJEp6A24yeQRX7QMknPAG2-5i22fA,8/11/2018 11:05,1,1,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOFc_BTDSqmCeKQ8kNBT5eSJ2wETwZQOQ1jntEkgLAt87XKNSWlMlj8G4VgrIwnvn5Nuhy-guZ5swGR9isY,,"App crash! setelah masukkan nomer HP dan password, dan pilih nama asisten, 
kemudian tdk bisa lanjut dan crash trs. Masuk ulang ttp crash!",Google Play,BNI Call,0
57,Umu Aiman Bigan,https://lh3.googleusercontent.com/a-/AOh14GhhWXHpTIbTzohHJBQh4PFXAbg0CtdRPFqdWrZn,8/7/2018 2:51,2,2,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOGHd0Mpz5nOuIXyJ-puUa95jxdiC8r-qbyldbLUynvtkdo_ONZlU-M8_30qzGE8osT-o6X_CiE7GbjFI2k,,"Baru selesai instal, tetapi selalu crash, jd aplikasi tidak bs dibuka",Google Play,BNI Call,0
58,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/3/2018 22:38,3,3,https://play.google.com/store/apps/details?id=id.co.bni.bnicall&reviewId=gp:AOqpTOEMwk5lH8EJlshhRN6lCEZnzmXF_lA2fQejU4oCgJfuu7Vp8-LCnrnmhMBRbq7phgLlw6hoseEWlVhqhcQ,,Ada yg blum sesuai pencarian dan jawabnnya .perbaiki lg,Google Play,BNI Call,0
59,Bayu Arisandy,https://lh3.googleusercontent.com/-2wXGEO251lo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmuG5vZkJh-UfcDHPdG52eCZ6DGqw/photo.jpg,5/31/2020 16:17,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFkMzC1Re4HVkHDkwQZcJ6qVdoxKSn_lukL2NukqTAGMA9-J3QX2nrLgo8EHoTThoVyO8wb8GYrUsiqTxU,,Sangat membantu,Google Play,Tripa Smart,1
60,Tejo Delahom,https://lh3.googleusercontent.com/-VCqveaBAp1s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclM9b2Gu9Ji_Z4NX3uz3fBm_RzFLA/photo.jpg,5/31/2020 16:16,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOENohQBFaeCba__TMIRHKq39sg3R5XOh2nGksZhuS8yWazYkkLnTdCzxNhFqvMxU-Eo29EkXVmusBzDDpM,,Ok sangat membantu saya,Google Play,Tripa Smart,1
61,Reza Arabia,https://lh3.googleusercontent.com/-w-wNVnbh5Zs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclcwPwCEpV88CGIX8WhB_m8Bp_kxw/photo.jpg,5/31/2020 16:15,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFjOvIxg5xht3r5at9LHii77ZKmGyhtxrSsPj6inFb9oKmTizRKcrKYqFw_QSB2Xm5DL5MBJFPCY5Re3B0,,Nice app,Google Play,Tripa Smart,1
62,Cindy Andrea,https://lh3.googleusercontent.com/-QcXKXzKB6LA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmG91WE2RrUPRbS6rLPFUNNJ3WxRw/photo.jpg,5/31/2020 16:15,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFubnrDfgaNbOOn_CSxj-Lmw49mhCbMEezrcuLbbQj-Uk7F0yL37qSG8__ZMLOIPTkQSvWejW-slckQ_os,,Friendly user ok lah sipp,Google Play,Tripa Smart,1
63,Jesicca Lim,https://lh3.googleusercontent.com/-Iw3jAbWZRxY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnmOhQKoyPIwH-uV0TFCfWQP3aleA/photo.jpg,5/31/2020 16:14,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEFrLIWqYBzeWynbCmorCht-_CBCSu4-HRAndA38fjP51THKxP17ALbqKgLXa6l7Y1KzpWD7h2-6he-buY,,Sangat membantu dan mudah digunakan,Google Play,Tripa Smart,1
64,James Rodrigo,https://lh3.googleusercontent.com/-XDo1lj4DC5s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckhXs-qZFJEwcjK3-aNHNawd6rRIA/photo.jpg,5/31/2020 16:13,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFdawkOz1sSoCkP2LqlFNtl6tvV7I2O53a03WdOxxxx_JS2s6M2X1cKDnSDDXMSe2UbD_PJ19BtFwobkbk,,Mudah digunakan dan bagus,Google Play,Tripa Smart,1
65,Mochamad Ardiansyah,https://lh3.googleusercontent.com/a-/AOh14Gj9YT4V0_Fr03Ok1zNPFcKF4FHyiXGT8bUa8xEeIw,5/31/2020 16:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGK_d0gf--LkZs-YYFV84mULyKLGO2FceKG19uAz2LvH4lvINTfLCoJIUqWKpkFOdx6IF2o7nRbBsk6MAk,,Mantaabbb...semoga tripa semakin sukses kedepannya....,Google Play,Tripa Smart,1
66,Rina Astri,https://lh3.googleusercontent.com/-WnWKSIGTvS8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn9b4N3wLdNsrKcTcECcsPVVxnh9A/photo.jpg,5/31/2020 16:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGStHRRqvj7nOMqBAohjbb8oWvRA5VLcoBQJkQ7eMP2UNYz4TvABk6dqJDQEbbKrXNHfDOpIEowT-JU5yU,,App yang bagus,Google Play,Tripa Smart,1
67,Ilham Illahi,https://lh3.googleusercontent.com/-cgied6KzkSQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXjpjYLTE0BQybv7dUnaCnoxJApw/photo.jpg,5/31/2020 16:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFrG9gJeEqMWPz6EbW_rE_GFgLAOYydY7Dumhcf2F-u2WUOdLX6ediGOzZYsGjIRFARpcMHorRPRGZ46Qw,,Semoga membantu dan baik digunakan,Google Play,Tripa Smart,1
68,Budi Utomo,https://lh3.googleusercontent.com/-u_m3Gt1M4Y0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnut9O4fzx0v8twlO6ZN9GV4BodNw/photo.jpg,5/31/2020 16:10,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGBupOdkikwSqyEtt9X__I990K3e2GvSr4vxfSdWg2ILSth3OniyWLYNlUSMgtqzWVCkDyB5VuKpKYx6Tk,,Sangat membantu saya untuk cek asuransi,Google Play,Tripa Smart,1
69,Risqi Fauziyah,https://lh3.googleusercontent.com/a-/AOh14Ghwu9e6-dlx8XklNyENzsE_zdp3Z8QdxKv9LE66,5/31/2020 16:10,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHv2PKCCDP_wV-dFb2SMG58qlpfDFaj9dDo589GX-VS-uOeWghVLkw1WYf6NNrlrw7fMEKYlQCYzIjj01U,,Semoga semakin sukses untuk Tripa smart ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
70,Robbi Firman,https://lh3.googleusercontent.com/-Gwk-M25BssY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3BOd32Tcd_Nqcdq0QeWYNNeJzbQ/photo.jpg,5/31/2020 16:10,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFkJHjYXeHakrhR47F345H-Xr-qI9drmNniF5ZyRjQN_vhch0QCreQJvlCmYZOaohMeDa73bDey2AaE4Qc,,"Aplikasi yang memudahkan kita untuk asuransi, tetap berinovasi. Mantab ðŸ‘ðŸ‘",Google Play,Tripa Smart,1
71,ilham ongis87,https://lh3.googleusercontent.com/-4MZPRuatkmU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbWBHYXZ7TstDYPcA6Qzrv-r5j7w/photo.jpg,5/31/2020 16:10,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOE8cihH07omERyDNmWF3nFVS66tlUzNpviADKWJeG6GbEcyW1Argmb15_LSw1MLyAgyInxlgGULHYbj3OM,,Mantap app ini,Google Play,Tripa Smart,1
72,Mario Alvino,https://lh3.googleusercontent.com/a-/AOh14GhcLEv6x0cViWgXGApP1U1TJosI1IZVbFJPraPD,5/31/2020 16:08,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFRdCCK6_XjlCecV0UN_YAZe3NwgK8DYY02qmNr4ArVS_PvEVzsP4K6jOfa3UzZXB3c5QvXWkyroGtqNxQ,,WOW...Aplikasi yang membantu mengerti asuransi lbih dalamðŸ‘,Google Play,Tripa Smart,1
73,Ahmad Riyadh Dermawan,https://lh3.googleusercontent.com/a-/AOh14Ghf-IO_4KylQOTnHXA1HQjtOH0Poy7MjHwUhtYB0w,5/31/2020 16:07,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEx8MuSLdQyItZD_HbotT7NiAhoVCUHjbZ6hR6gu8U3LooR5TrOuQyWtdkWyriUxZGj7JLKc3SBb29oeHs,,sangat membantu segala macam asuransi umum,Google Play,Tripa Smart,1
74,aneka karya,https://lh3.googleusercontent.com/-Qt7Xzvsyc30/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1YjF-lOA34aXCykNK57WdsLE8NQ/photo.jpg,5/31/2020 16:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOH7chPG0v_3lzu4gmOVKVbuIqsJ_dhS_9xyj7noiQJZxcoaqdH6gLAOaFx_a7cfOG45w-4G-Ns_NtzqOW8,,aplikasi yang sangat cocok untuk urusan asuransi umum,Google Play,Tripa Smart,1
75,Yosi Osriat,https://lh3.googleusercontent.com/-J0piVDxFSX0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGUNxr9vrOIELSo9Gnt2K6VWTOUA/photo.jpg,5/31/2020 16:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGqHsvzMQmbQA_dsnnKK3eh2yh516lSJ1rgqThM4Cet6K3cLxgKXxW29KXzGXwgKbiYq_J9WRw2g6BuHQc,,Semoga tripa semakin sukses terus,Google Play,Tripa Smart,1
76,Andretti Kenny,https://lh3.googleusercontent.com/a-/AOh14Gibti2J_gfEAMH1vmV2QN7bmwcBECO6fpLh0aghEw,5/31/2020 16:03,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEyZrgvpKTNXh2MhIFeeVHE7sZknfCm5JAbRGNqlhIRi9HIohkRqtpQ44JhUvHorRHsZp0xM2mtN-OFnkY,,Sangat bermanfaat ðŸ‘ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
77,Harjendra Vito,https://lh3.googleusercontent.com/-AZ4jQjn_goI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnmGsGXKDkHd8WcASKAeptUC_ALxg/photo.jpg,5/31/2020 16:00,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFvxXW7UdZqwjyBOrsWHaVN9iLcngzqjXoSaMIIMxo9wKvpuZGmpX1SijeJ9IH-8h_tGvAyazd_Zl4IpdQ,,Canggih juga sesuai kebutuhan saat ini,Google Play,Tripa Smart,1
78,Amanda Devi,https://lh3.googleusercontent.com/-YpwJ30iiD3M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn1O_1jxTU3b0joVq-zhvwqp8kNSA/photo.jpg,5/31/2020 15:57,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFgukDrFYUrOSp7_E5C6he8QHsKUgKNyK8ZInWkUBC15ki1gv5BNtbp0AvHw5cXzH1_H0ReCiXGjmkGczU,,Aplikasi sangat membantu dalam urusan asuransi,Google Play,Tripa Smart,1
79,Windi Silvia,https://lh3.googleusercontent.com/-W2-utZZv7_g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJRzMyEQFE7023WMC8-j5_KJ-P4Q/photo.jpg,5/31/2020 15:56,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOF0112K-uvJNMgT5JCllJtusHa-VfgTRGc6q4cS5MtShbN8D0dHWyucP1ieCQxBfCO4_VVcnEZGtWbcyw0,,Aplikasi yang sangat membantu... Mudah dan praktis. Semoga kinerjanya bisa lebih baik lagi...,Google Play,Tripa Smart,1
80,Septian Hermurianto,https://lh3.googleusercontent.com/-gWv4x5l2T58/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9cNooQgJ3hkXOoRBz00HQsHXTeA/photo.jpg,5/31/2020 15:55,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGhjP7H7vBAUgBNM3qcP48yYMhNILaUFAVIN8856bMubPAL0RJe52jmsk9lfag1czpZSHng58HaPEToWFQ,,Sangat membantu aplikasinya,Google Play,Tripa Smart,1
81,Dwi Jayanthi,https://lh3.googleusercontent.com/-_dZ4f6AXrnc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0mfYjQTU2xWz6c4hjTwGlXUKonw/photo.jpg,5/31/2020 15:52,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFrPuEwZTp1lec5mKRiHF7H1cnHkaryqpojgPcWqNuWcAwjhwF29CkGTsKbnvq1aLCz_NdyWZm8n748Q50,,Aplikasi yg memudahkan konsumen dalam mencari informasi tentang Asuransi. Terimakasih Tripa,Google Play,Tripa Smart,1
82,Adjie Supramuladji,https://lh3.googleusercontent.com/-bZVk-l9ZD-g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclk13RPxgX1o1gHruDgA6SrmcycoQ/photo.jpg,5/31/2020 15:51,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOE8H3NyrC3H0PaQkw8tB4biuTayES-x5tGjqC2WIuS3l_9bS4PCQAV0xUjGgO23Wa7E_pD8d_bEvZRI8Ak,,"Aplikasi bisnis asuransi yang sangat mudah digunakan, mantap jiwa...ðŸ‘ðŸ‘ðŸ‘",Google Play,Tripa Smart,1
83,bujang pandeka,https://lh3.googleusercontent.com/-zmJDhHatCBo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_0fuflGul-7K1yxeUyNDCpX81qw/photo.jpg,5/31/2020 15:51,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOG0ivw9xY9B0mAqmp0oh-Th3Gs3SxxptVDSV5H8BW1tXCudayh2xZPfF1WiAKuC17mpRl8RPYZlOktC5Wk,,Mantappsss..... Memudahkan penggunaan,Google Play,Tripa Smart,1
84,Sandy Dwi,https://lh3.googleusercontent.com/-GoEYDzRLmXE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnCp2-QHK9-aDq-2yQVJX2YqhHjyA/photo.jpg,5/31/2020 15:47,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFPWVsCNRpJj3b2wERauPm3wkYIu0BWal25jlisQPnOvgGZZBzQ2wn_8Yswr4j00q77lBVKmkMo8-uCkTw,,Sangat puas sama layanannya,Google Play,Tripa Smart,1
85,weli gerung,https://lh3.googleusercontent.com/-Jn1f9zHdc7s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmidppba7myxc3c0CAmodGIc_IGPQ/photo.jpg,5/31/2020 15:45,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHr9tZG3tP4e4aO7X_6jRctHg4DGXcvnm90MKW2-AfWF3lOQ3a1vkxTVhmGOWo9uaKQ83ODSteDyg0SANo,,pelayanan asuransi terbaik,Google Play,Tripa Smart,1
86,surya prabaswara,https://lh3.googleusercontent.com/-Y6GnkKEGpa4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnyshD79W1cCj19htKwhQpi_DkvbQ/photo.jpg,5/31/2020 15:44,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGz15lW5LKYw1PzDvMc5wZpMlSYEjAhdlsny6LT8zYDMarMKY1hXredLe4IC6wb3H5b_TEIlHiE_GL7TUc,,Sangat membantu dalam melihat asuransi kami,Google Play,Tripa Smart,1
87,Silviana Aprilia,https://lh3.googleusercontent.com/a-/AOh14GjxVzZ_DZUtT3cMB4MeCquHD7i5e08e8Icp6eyt,5/31/2020 15:43,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOF1X3AQODcK8lhcIk8omiN8S_FBoZ0WJWKbkDU8LYE4ZBu0toLY38fvK571z28kVem_GkhkmCnuC4kfnZA,,Aplikasi yg mantap bikin kita jd gampang mengenal produk asuransi yg sesuai kebutuhan kita ðŸ˜ðŸ˜ðŸ˜ sukses terus buat Tripa ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
88,Elga Tri Kusuma,https://lh3.googleusercontent.com/a-/AOh14GhhxbMGgOdE6s4P75DVygObbHZEk6hjXdW0_TXO354,5/31/2020 15:42,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHBGiCieSTq41Da46tdreG0lct-4IqB5j_0gM0VZsTg0lgUlu_DKqtmj2teGgmj5cBEAEmWjJUR0CUzliw,,Sangaaat membantu...,Google Play,Tripa Smart,1
89,Rila Yuhendra,https://lh3.googleusercontent.com/a-/AOh14Gi24pJBdBDgIjfTw9mA-kSHwkt83lc2rBGTH8tA,5/31/2020 15:40,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOE5NcdjdXXiVLzTQBYEPi_qZPPfN5_tOiZxFQjIPB6G8WDEPFQ_yosXdyY64Ux2asnBgQBW5IjHBhOR_XE,,"Asuransi yang sangat bermanfaat,, terus maju dan berkembang",Google Play,Tripa Smart,1
90,A. RIYADH DERMAWAN TRIPA KBS,https://lh3.googleusercontent.com/a-/AOh14GiE8szLRwwll6FrfpdacaXJFJvUw_o1S8XZOM8U,5/31/2020 15:39,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFoa5uzwcAlEL2nFDQxpnHORxJvudtRvwHte1r2tYgdMlV1uZe2HBKeDPOn7czY1LKIRO65qhh0tkZ_Lqg,,sangat mambantu urusan asuransi,Google Play,Tripa Smart,1
91,Edgar Arva,https://lh3.googleusercontent.com/-xEJiEoDslKU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMT-C_TahANNgVyH8uN2c9ksjXFw/photo.jpg,5/31/2020 15:37,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFQ8Mo0CjqninhP6F2iAqtfRBMwWWMFGZCz7rjgThWhJG6o6ay5B4nyT24oG2JN2f1I2W6VLYjBx2fmHG4,,Sukses PT.Asuransi Tripa,Google Play,Tripa Smart,1
92,Opek Opek,https://lh3.googleusercontent.com/-EU035PeVnDQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnVA46QOE1Nz1Dk1WYQpn4sBVwC1A/photo.jpg,5/31/2020 15:35,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHwL7SfHtBWrRzpIU2DUuBVSgIwtTwz8lyXLL65WVnLrnHLT9Ln3pZPYCkvcX5Laano1m9dGz7L-JOHh30,,aplikasi yang baik untuk mendukung kinerja perusahaan dalam masa pandemi,Google Play,Tripa Smart,1
93,albertus liem,https://lh3.googleusercontent.com/a-/AOh14GgrtXGvgY_ESkPg1e5FiW3bpdjP0ccUGEXoVNX2,5/31/2020 15:35,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOElZpV3g5twbyEi2qSN-PF_1WDkL6qC2DjOf79DtGH--sL-PZKpXafUEHU26-i4IrA22DyvUYTQ3IXzMls,,aplikasi mudah dan pelayanannya memuaskan,Google Play,Tripa Smart,1
94,Reni Viranti,https://lh3.googleusercontent.com/a-/AOh14GjZEQbAN9zxtQsUriSKVd5fSS6rIi1TGwSOzB8-IQ,5/31/2020 15:29,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFfWxXFEm6y9Uklle6-ZMIRiggqOSw7WHGqRJ4xWQSKQtv9MQeqgFy1-x5E325ZgoSIaJsXEo8Ep6sY6W0,,Mantappp bagetttt,Google Play,Tripa Smart,1
